pos	first	median	third
14194	0	1	3
14195	0	1	3
14196	0	1	3
14197	0	1	3
14198	0	1	3
14199	0	1	3
14200	0	1	3
14201	0	1	3
14202	0	1	3
14203	0	1	3
14204	0	1	3
14205	0	1	3
14206	0	1	4
14207	0	1	3
14208	0	1	3
14209	0	1	3
14210	0	1	3
14211	0	1	3
14212	0	1	3
14213	0	1	3
14214	0	1	4
14215	0	1	3
14216	0	1	4
14217	0	1	4
14218	0	1	4
14219	0	1	4
14220	0	1	4
14221	0	1	4
14222	0	1	4
14223	0	1	4
14224	0	1	4
14225	0	1	4
14226	0	1	4
14227	0	1	4
14228	0	1	4
14229	0	1	4
14230	0	1	4
14231	0	1	4
14232	0	1	4
14233	0	1	4
14234	0	1	4
14235	0	1	4
14236	0	1	4
14237	0	1	4
14238	0	1	4
14239	0	1	4
14240	0	1	4
14241	0	1	4
14242	0	1	4
14243	0	1	4
14244	0	1	4
14245	0	1	4
14246	0	1	4
14247	0	1	4
14248	0	1	4
14249	0	1	4
14250	0	1	4
14251	0	1	4
14252	0	1	4
14253	0	1	4
14254	0	1	4
14255	0	1	4
14256	0	1	4
14257	0	1	4
14258	0	1	4
14259	0	1	4
14260	0	1	4
14261	0	1	4
14262	0	1	4
14263	0	1	4
14264	0	1	4
14265	0	1	4
14266	0	1	4
14267	0	1	5
14268	0	1	5
14269	0	1	4
14270	0	1	4
14271	0	1	4
14272	0	1	5
14273	0	1	5
14274	0	1	5
14275	0	1	5
14276	0	1	5
14277	0	1	5
14278	0	1	5
14279	0	1	5
14280	0	1	4
14281	0	1	5
14282	0	1	5
14283	0	1	5
14284	0	1	5
14285	0	1	5
14286	0	1	5
14287	0	1	5
14288	0	1	5
14289	0	1	5
14290	0	1	4
14291	0	1	4
14292	0	1	5
14293	0	1	5
14294	0	1	5
14295	0	1	5
14296	0	1	5
14297	0	1	5
14298	0	1	4
14299	0	1	5
14300	0	1	5
14301	0	1	5
14302	0	1	5
14303	0	1	5
14304	0	1	5
14305	0	1	5
14306	0	1	5
14307	0	1	4
14308	0	1	5
14309	0	1	5
14310	0	1	5
14311	0	1	5
14312	0	1	5
14313	0	1	5
14314	0	1	5
14315	0	1	5
14316	0	1	5
14317	0	1	5
14318	0	1	5
14319	0	1	5
14320	0	1	5
14321	0	1	5
14322	0	1	5
14323	0	1	5
14324	0	1	5
14325	0	1	5
14326	0	1	5
14327	0	1	5
14328	0	1	5
14329	0	1	5
14330	0	1	5
14331	0	1	5
14332	0	1	5
14333	0	1	5
14334	0	1	5
14335	0	1	5
14336	0	1	5
14337	0	1	5
14338	0	1	5
14339	0	1	5
14340	0	1	5
14341	0	1	5
14342	0	1	5
14343	0	1	5
14344	0	1	5
14345	0	1	5
14346	0	1	5
14347	0	1	5
14348	0	1	5
14349	0	1	5
14350	0	1	5
14351	0	1	4
14352	0	1	5
14353	0	1	5
14354	0	1	4
14355	0	1	4
14356	0	1	5
14357	0	1	4
14358	0	1	5
14359	0	1	4
14360	0	1	4
14361	0	1	4
14362	0	1	5
14363	0	1	4
14364	0	1	4
14365	0	1	5
14366	0	1	4
14367	0	1	4
14368	0	1	4
14369	0	1	4
14370	0	1	4
14371	0	1	4
14372	0	1	4
14373	0	1	4
14374	0	1	4
14375	0	1	4
14376	0	1	4
14377	0	1	4
14378	0	1	4
14379	0	1	4
14380	0	1	4
14381	0	1	4
14382	0	1	4
14383	0	1	4
14384	0	1	4
14385	0	1	4
14386	0	1	4
14387	0	1	4
14388	0	1	4
14389	0	1	4
14390	0	1	4
14391	0	1	4
14392	0	1	4
14393	0	1	4
14394	0	1	4
14395	0	1	4
14396	0	1	4
14397	0	1	4
14398	0	1	4
14399	0	1	4
14400	0	1	4
14401	0	1	4
14402	0	1	4
14403	0	1	4
14404	0	1	4
14405	0	1	4
14406	0	1	4
14407	0	1	4
14408	0	1	4
14409	0	1	4
14410	0	1	4
14411	0	1	4
14412	0	1	4
14413	0	1	4
14414	0	1	4
14415	0	1	5
14416	0	1	4
14417	0	1	4
14418	0	1	5
14419	0	1	5
14420	0	1	4
14421	0	1	4
14422	0	1	4
14423	0	1	4
14424	0	1	4
14425	0	1	4
14426	0	1	4
14427	0	1	4
14428	0	1	4
14429	0	1	4
14430	0	1	4
14431	0	1	4
14432	0	1	4
14433	0	1	4
14434	0	1	4
14435	0	1	4
14436	0	1	5
14437	0	1	5
14438	0	1	5
14439	0	1	4
14440	0	1	5
14441	0	1	5
14442	0	1	5
14443	0	1	5
14444	0	1	5
14445	0	1	5
14446	0	1	5
14447	0	1	5
14448	0	1	5
14449	0	1	5
14450	0	1	5
14451	0	1	5
14452	0	1	5
14453	0	1	5
14454	0	1	5
14455	0	1	5
14456	0	1	5
14457	0	1	5
14458	0	1	5
14459	0	1	5
14460	0	1	5
14461	0	1	5
14462	0	1	5
14463	0	1	5
14464	0	1	5
14465	0	1	5
14466	0	1	5
14467	0	1	5
14468	0	1	5
14469	0	1	5
14470	0	1	5
14471	0	1	5
14472	0	1	5
14473	0	1	5
14474	0	1	5
14475	0	1	5
14476	0	1	5
14477	0	1	5
14478	0	1	5
14479	0	1	5
14480	0	1	5
14481	0	1	6
14482	0	1	6
14483	0	1	6
14484	0	1	5
14485	0	1	6
14486	0	1	5
14487	0	1	5
14488	0	1	5
14489	0	1	5
14490	0	1	5
14491	0	1	5
14492	0	1	6
14493	0	1	6
14494	0	1	6
14495	0	1	6
14496	0	1	6
14497	0	1	6
14498	0	1	6
14499	0	1	6
14500	0	1	6
14501	0	1	6
14502	0	1	6
14503	0	1	6
14504	0	1	6
14505	0	1	6
14506	0	1	6
14507	0	1	6
14508	0	1	6
14509	0	1	6
14510	0	1	6
14511	0	1	6
14512	0	1	6
14513	0	1	6
14514	0	1	6
14515	0	1	6
14516	0	1	6
14517	0	1	6
14518	0	1	6
14519	0	1	6
14520	0	1	6
14521	0	1	6
14522	0	1	6
14523	0	1	6
14524	0	1	6
14525	0	1	6
14526	0	1	6
14527	0	1	6
14528	0	1	6
14529	0	1	6
14530	0	1	6
14531	0	1	6
14532	0	1	6
14533	0	1	6
14534	0	1	6
14535	0	2	6
14536	0	2	6
14537	0	1	6
14538	0	1	6
14539	0	1	6
14540	0	1	6
14541	0	1	6
14542	0	1	6
14543	0	2	7
14544	0	2	6
14545	0	2	6
14546	0	2	6
14547	0	1	6
14548	0	2	6
14549	0	2	6
14550	0	1	6
14551	0	2	6
14552	0	1	6
14553	0	1	6
14554	0	1	6
14555	0	2	6
14556	0	1	6
14557	0	1	6
14558	0	1	6
14559	0	1	6
14560	0	1	6
14561	0	1	6
14562	0	1	6
14563	0	1	6
14564	0	1	6
14565	0	1	6
14566	0	1	6
14567	0	1	6
14568	0	1	6
14569	0	1	6
14570	0	1	6
14571	0	1	6
14572	0	1	6
14573	0	1	6
14574	0	1	6
14575	0	1	6
14576	0	1	6
14577	0	1	6
14578	0	1	6
14579	0	1	6
14580	0	1	6
14581	0	1	6
14582	0	1	6
14583	0	1	6
14584	0	1	5
14585	0	1	5
14586	0	1	5
14587	0	1	5
14588	0	1	5
14589	0	1	5
14590	0	1	5
14591	0	1	5
14592	0	1	5
14593	0	1	5
14594	0	1	5
14595	0	1	5
14596	0	1	5
14597	0	1	5
14598	0	1	5
14599	0	1	5
14600	0	1	5
14601	0	1	4
14602	0	1	5
14603	0	1	4
14604	0	1	4
14605	0	1	4
14606	0	1	4
14607	0	1	4
14608	0	1	4
14609	0	1	4
14610	0	1	4
14611	0	1	4
14612	0	1	4
14613	0	1	4
14614	0	1	4
14615	0	1	4
14616	0	1	4
14617	0	1	4
14618	0	1	4
14619	0	1	4
14620	0	1	4
14621	0	1	4
14622	0	1	4
14623	0	1	4
14624	0	1	4
14625	0	1	4
14626	0	1	3
14627	0	1	3
14628	0	1	3
14629	0	1	3
14630	0	1	3
14631	0	1	3
14632	0	1	3
14633	0	1	3
14634	0	1	3
14635	0	1	3
14636	0	1	3
14637	0	1	3
14638	0	0	3
14639	0	0	3
14640	0	0	3
14641	0	0	3
14642	0	0	3
14643	0	0	2
14644	0	0	2
14645	0	0	2
14646	0	0	2
14647	0	0	2
14648	0	0	2
14649	0	0	2
14650	0	0	2
14651	0	0	2
14652	0	0	2
14653	0	0	2
14654	0	0	2
14655	0	0	2
14656	0	0	2
14657	0	0	2
14658	0	0	2
14659	0	0	2
14660	0	0	2
14661	0	0	2
14662	0	0	2
14663	0	0	2
14664	0	0	2
14665	0	0	2
14666	0	0	1
14667	0	0	1
14668	0	0	1
14669	0	0	1
14670	0	0	1
14671	0	0	1
14672	0	0	1
14673	0	0	1
14674	0	0	1
14675	0	0	1
14676	0	0	1
14677	0	0	1
14678	0	0	1
14679	0	0	1
14680	0	0	1
14681	0	0	1
14682	0	0	1
14683	0	0	1
14684	0	0	1
14685	0	0	1
14686	0	0	1
14687	0	0	1
14688	0	0	1
14689	0	0	1
14690	0	0	1
14691	0	0	1
14692	0	0	1
14693	0	0	1
14694	0	0	1
14695	0	0	1
14696	0	0	1
14697	0	0	1
14698	0	0	0
14699	0	0	0
14700	0	0	0
14701	0	0	0
14702	0	0	0
14703	0	0	0
14704	0	0	0
14705	0	0	0
14706	0	0	0
14707	0	0	0
14708	0	0	0
14709	0	0	0
14710	0	0	0
14711	0	0	0
14712	0	0	0
14713	0	0	0
14714	0	0	0
14715	0	0	0
14716	0	0	0
14717	0	0	0
14718	0	0	0
14719	0	0	0
14720	0	0	0
14721	0	0	0
14722	0	0	0
14723	0	0	0
14724	0	0	0
14725	0	0	0
14726	0	0	0
14727	0	0	0
14728	0	0	0
14729	0	0	0
14730	0	0	0
14731	0	0	0
14732	0	0	0
14733	0	0	0
14734	0	0	0
14735	0	0	0
14736	0	0	0
14737	0	0	0
14738	0	0	0
14739	0	0	0
14740	0	0	0
14741	0	0	0
14742	0	0	0
14743	0	0	0
14744	0	0	0
14745	0	0	0
14746	0	0	0
14747	0	0	1
14748	0	0	1
14749	0	0	1
14750	0	0	1
14751	0	0	1
14752	0	0	1
14753	0	0	1
14754	0	0	1
14755	0	0	1
14756	0	0	1
14757	0	0	1
14758	0	0	1
14759	0	0	1
14760	0	0	1
14761	0	0	1
14762	0	0	1
14763	0	0	1
14764	0	0	1
14765	0	0	1
14766	0	0	1
14767	0	0	1
14768	0	0	1
14769	0	0	1
14770	0	0	1
14771	0	0	1
14772	0	0	1
14773	0	0	1
14774	0	0	1
14775	0	0	1
14776	0	0	1
14777	0	0	1
14778	0	0	1
14779	0	0	1
14780	0	0	1
14781	0	0	1
14782	0	0	1
14783	0	0	1
14784	0	0	1
14785	0	0	1
14786	0	0	1
14787	0	0	1
14788	0	0	1
14789	0	0	1
14790	0	0	1
14791	0	0	1
14792	0	0	1
14793	0	0	1
14794	0	0	1
14795	0	0	1
14796	0	0	1
14797	0	0	1
14798	0	0	1
14799	0	0	1
14800	0	0	1
14801	0	0	1
14802	0	0	1
14803	0	0	1
14804	0	0	1
14805	0	0	1
14806	0	0	1
14807	0	0	1
14808	0	0	1
14809	0	0	1
14810	0	0	1
14811	0	0	1
14812	0	0	1
14813	0	0	1
14814	0	0	1
14815	0	0	1
14816	0	0	1
14817	0	0	1
14818	0	0	1
14819	0	0	1
14820	0	0	1
14821	0	0	1
14822	0	0	1
14823	0	0	1
14824	0	0	1
14825	0	0	1
14826	0	0	1
14827	0	0	1
14828	0	0	1
14829	0	0	1
14830	0	0	1
14831	0	0	1
14832	0	0	1
14833	0	0	1
14834	0	0	1
14835	0	0	1
14836	0	0	1
14837	0	0	1
14838	0	0	1
14839	0	0	1
14840	0	0	1
14841	0	0	1
14842	0	0	1
14843	0	0	1
14844	0	0	1
14845	0	0	0
14846	0	0	0
14847	0	0	0
14848	0	0	0
14849	0	0	0
14850	0	0	0
14851	0	0	0
14852	0	0	0
14853	0	0	0
14854	0	0	0
14855	0	0	0
14856	0	0	0
14857	0	0	0
14858	0	0	0
14859	0	0	0
14860	0	0	0
14861	0	0	0
14862	0	0	0
14863	0	0	0
14864	0	0	0
14865	0	0	0
14866	0	0	0
14867	0	0	1
14868	0	0	1
14869	0	0	1
14870	0	0	0
14871	0	0	1
14872	0	0	1
14873	0	0	1
14874	0	0	1
14875	0	0	1
14876	0	0	1
14877	0	0	1
14878	0	0	1
14879	0	0	1
14880	0	0	1
14881	0	0	1
14882	0	0	1
14883	0	0	1
14884	0	0	1
14885	0	0	1
14886	0	0	1
14887	0	0	1
14888	0	0	1
14889	0	0	1
14890	0	0	1
14891	0	0	1
14892	0	0	1
14893	0	0	1
14894	0	0	1
14895	0	0	1
14896	0	0	1
14897	0	0	1
14898	0	0	1
14899	0	0	1
14900	0	0	1
14901	0	0	1
14902	0	0	1
14903	0	0	1
14904	0	0	1
14905	0	0	1
14906	0	0	1
14907	0	0	1
14908	0	0	1
14909	0	0	1
14910	0	0	1
14911	0	0	1
14912	0	0	1
14913	0	0	1
14914	0	0	1
14915	0	0	1
14916	0	0	1
14917	0	0	1
14918	0	0	1
14919	0	0	1
14920	0	0	1
14921	0	0	1
14922	0	0	1
14923	0	0	1
14924	0	0	1
14925	0	0	1
14926	0	0	1
14927	0	0	1
14928	0	0	1
14929	0	0	1
14930	0	0	1
14931	0	0	1
14932	0	0	1
14933	0	0	1
14934	0	0	1
14935	0	0	1
14936	0	0	1
14937	0	0	1
14938	0	0	1
14939	0	0	1
14940	0	0	1
14941	0	0	1
14942	0	0	1
14943	0	0	1
14944	0	0	1
14945	0	0	1
14946	0	0	1
14947	0	0	1
14948	0	0	1
14949	0	0	1
14950	0	0	1
14951	0	0	1
14952	0	0	1
14953	0	0	1
14954	0	0	1
14955	0	0	1
14956	0	0	1
14957	0	0	1
14958	0	0	1
14959	0	0	1
14960	0	0	1
14961	0	0	1
14962	0	0	1
14963	0	0	1
14964	0	0	1
14965	0	0	1
14966	0	0	1
14967	0	0	1
14968	0	0	1
14969	0	0	1
14970	0	0	1
14971	0	0	1
14972	0	0	1
14973	0	0	1
14974	0	0	1
14975	0	0	1
14976	0	0	1
14977	0	0	1
14978	0	0	1
14979	0	0	1
14980	0	0	1
14981	0	0	1
14982	0	0	1
14983	0	0	1
14984	0	0	1
14985	0	0	1
14986	0	0	1
14987	0	0	1
14988	0	0	1
14989	0	0	1
14990	0	0	1
14991	0	0	1
14992	0	0	1
14993	0	0	1
14994	0	0	1
14995	0	0	1
14996	0	0	1
14997	0	0	1
14998	0	0	1
14999	0	0	1
15000	0	0	1
15001	0	0	1
15002	0	0	1
15003	0	0	1
15004	0	0	1
15005	0	0	1
15006	0	0	1
15007	0	0	1
15008	0	0	1
15009	0	0	1
15010	0	0	1
15011	0	0	1
15012	0	0	1
15013	0	0	1
15014	0	0	1
15015	0	0	1
15016	0	0	1
15017	0	0	1
15018	0	0	1
15019	0	0	1
15020	0	0	1
15021	0	0	1
15022	0	0	1
15023	0	0	1
15024	0	0	1
15025	0	0	1
15026	0	0	1
15027	0	0	1
15028	0	0	1
15029	0	0	1
15030	0	0	1
15031	0	0	1
15032	0	0	1
15033	0	0	1
15034	0	0	1
15035	0	0	1
15036	0	0	1
15037	0	0	1
15038	0	0	1
15039	0	0	1
15040	0	0	1
15041	0	0	1
15042	0	0	1
15043	0	0	1
15044	0	0	1
15045	0	0	1
15046	0	0	1
15047	0	0	1
15048	0	0	1
15049	0	0	1
15050	0	0	1
15051	0	0	1
15052	0	0	1
15053	0	0	1
15054	0	0	1
15055	0	0	1
15056	0	0	1
15057	0	0	1
15058	0	0	1
15059	0	0	1
15060	0	0	1
15061	0	0	1
15062	0	0	1
15063	0	0	1
15064	0	0	1
15065	0	0	1
15066	0	0	1
15067	0	0	1
15068	0	0	1
15069	0	0	1
15070	0	0	1
15071	0	0	1
15072	0	0	1
15073	0	0	1
15074	0	0	1
15075	0	0	1
15076	0	0	1
15077	0	0	1
15078	0	0	1
15079	0	0	1
15080	0	0	1
15081	0	0	1
15082	0	0	1
15083	0	0	1
15084	0	0	1
15085	0	0	1
15086	0	0	1
15087	0	0	1
15088	0	0	1
15089	0	0	1
15090	0	0	1
15091	0	0	1
15092	0	0	1
15093	0	0	1
15094	0	0	1
15095	0	0	1
15096	0	0	1
15097	0	0	1
15098	0	0	1
15099	0	0	1
15100	0	0	1
15101	0	0	1
15102	0	0	1
15103	0	0	1
15104	0	0	1
15105	0	0	1
15106	0	0	1
15107	0	0	1
15108	0	0	1
15109	0	0	1
15110	0	0	1
15111	0	0	1
15112	0	0	1
15113	0	0	1
15114	0	0	1
15115	0	0	1
15116	0	0	1
15117	0	0	1
15118	0	0	1
15119	0	0	1
15120	0	0	1
15121	0	0	1
15122	0	0	1
15123	0	0	1
15124	0	0	1
15125	0	0	1
15126	0	0	1
15127	0	0	1
15128	0	0	1
15129	0	0	1
15130	0	0	1
15131	0	0	1
15132	0	0	1
15133	0	0	1
15134	0	0	1
15135	0	0	1
15136	0	0	1
15137	0	0	1
15138	0	0	1
15139	0	0	1
15140	0	0	1
15141	0	0	1
15142	0	0	1
15143	0	0	1
15144	0	0	1
15145	0	0	1
15146	0	0	1
15147	0	0	1
15148	0	0	1
15149	0	0	1
15150	0	0	1
15151	0	0	1
15152	0	0	1
15153	0	0	1
15154	0	0	1
15155	0	0	1
15156	0	0	1
15157	0	0	1
15158	0	0	1
15159	0	0	1
15160	0	0	1
15161	0	0	1
15162	0	0	1
15163	0	0	1
15164	0	0	1
15165	0	0	1
15166	0	0	1
15167	0	0	1
15168	0	0	1
15169	0	0	1
15170	0	0	1
15171	0	0	1
15172	0	0	1
15173	0	0	1
15174	0	0	1
15175	0	0	1
15176	0	0	1
15177	0	0	1
15178	0	0	1
15179	0	0	1
15180	0	0	1
15181	0	0	1
15182	0	0	1
15183	0	0	1
15184	0	0	1
15185	0	0	1
15186	0	0	1
15187	0	0	1
15188	0	0	1
15189	0	0	1
15190	0	0	1
15191	0	0	1
15192	0	0	1
15193	0	0	1
15194	0	0	1
15195	0	0	1
15196	0	0	1
15197	0	0	1
15198	0	0	1
15199	0	0	1
15200	0	0	1
15201	0	0	1
15202	0	0	1
15203	0	0	1
15204	0	0	1
15205	0	0	1
15206	0	0	1
15207	0	0	1
15208	0	0	1
15209	0	0	1
15210	0	0	1
15211	0	0	1
15212	0	0	1
15213	0	0	1
15214	0	0	1
15215	0	0	1
15216	0	0	1
15217	0	0	1
15218	0	0	1
15219	0	0	1
15220	0	0	1
15221	0	0	1
15222	0	0	1
15223	0	0	1
15224	0	0	1
15225	0	0	1
15226	0	0	1
15227	0	0	1
15228	0	0	1
15229	0	0	1
15230	0	0	1
15231	0	0	2
15232	0	0	1
15233	0	0	2
15234	0	0	1
15235	0	0	1
15236	0	0	2
15237	0	0	2
15238	0	0	2
15239	0	0	2
15240	0	0	2
15241	0	0	1
15242	0	0	2
15243	0	0	2
15244	0	0	2
15245	0	0	2
15246	0	0	2
15247	0	0	2
15248	0	0	2
15249	0	0	2
15250	0	0	2
15251	0	0	2
15252	0	0	2
15253	0	0	2
15254	0	0	2
15255	0	0	2
15256	0	0	2
15257	0	0	2
15258	0	0	2
15259	0	0	2
15260	0	0	2
15261	0	0	2
15262	0	0	2
15263	0	0	2
15264	0	0	2
15265	0	0	2
15266	0	0	2
15267	0	0	2
15268	0	0	2
15269	0	0	2
15270	0	0	2
15271	0	0	2
15272	0	0	2
15273	0	0	2
15274	0	0	2
15275	0	0	2
15276	0	0	2
15277	0	0	2
15278	0	0	2
15279	0	0	2
15280	0	0	2
15281	0	0	2
15282	0	0	2
15283	0	0	2
15284	0	0	2
15285	0	0	2
15286	0	0	2
15287	0	0	2
15288	0	0	2
15289	0	0	2
15290	0	0	2
15291	0	0	2
15292	0	0	2
15293	0	0	2
15294	0	0	2
15295	0	0	2
15296	0	0	2
15297	0	0	2
15298	0	0	2
15299	0	0	2
15300	0	0	2
15301	0	0	2
15302	0	0	2
15303	0	0	2
15304	0	0	2
15305	0	0	2
15306	0	0	2
15307	0	0	2
15308	0	0	2
15309	0	0	2
15310	0	0	2
15311	0	0	2
15312	0	0	2
15313	0	0	2
15314	0	0	2
15315	0	0	2
15316	0	0	2
15317	0	0	2
15318	0	0	2
15319	0	0	2
15320	0	0	2
15321	0	0	2
15322	0	0	2
15323	0	0	2
15324	0	0	2
15325	0	0	2
15326	0	0	2
15327	0	0	2
15328	0	0	2
15329	0	0	2
15330	0	0	2
15331	0	0	2
15332	0	0	2
15333	0	0	2
15334	0	0	2
15335	0	0	2
15336	0	0	2
15337	0	0	2
15338	0	0	2
15339	0	0	2
15340	0	0	2
15341	0	0	2
15342	0	0	2
15343	0	0	2
15344	0	0	2
15345	0	0	2
15346	0	0	2
15347	0	0	2
15348	0	0	2
15349	0	1	2
15350	0	0	2
15351	0	1	2
15352	0	1	2
15353	0	1	2
15354	0	1	2
15355	0	0	2
15356	0	0	2
15357	0	1	2
15358	0	1	2
15359	0	1	2
15360	0	1	2
15361	0	1	2
15362	0	1	2
15363	0	1	2
15364	0	1	2
15365	0	1	2
15366	0	1	2
15367	0	1	2
15368	0	1	2
15369	0	1	2
15370	0	1	2
15371	0	1	2
15372	0	1	2
15373	0	1	2
15374	0	1	2
15375	0	1	2
15376	0	1	2
15377	0	1	2
15378	0	1	2
15379	0	1	2
15380	0	1	2
15381	0	1	2
15382	0	1	2
15383	0	1	2
15384	0	1	2
15385	0	1	2
15386	0	1	2
15387	0	1	2
15388	0	1	2
15389	0	1	2
15390	0	1	2
15391	0	1	2
15392	0	1	2
15393	0	1	2
15394	0	1	2
15395	0	1	2
15396	0	1	2
15397	0	1	2
15398	0	1	2
15399	0	1	2
15400	0	1	2
15401	0	1	2
15402	0	1	2
15403	0	1	2
15404	0	1	2
15405	0	1	2
15406	0	1	2
15407	0	1	2
15408	0	1	2
15409	0	1	2
15410	0	1	2
15411	0	1	2
15412	0	1	2
15413	0	1	2
15414	0	1	2
15415	0	1	2
15416	0	1	2
15417	0	1	2
15418	0	1	2
15419	0	1	2
15420	0	1	2
15421	0	1	2
15422	0	1	2
15423	0	1	2
15424	0	1	3
15425	0	1	3
15426	0	1	3
15427	0	1	3
15428	0	1	3
15429	0	1	2
15430	0	1	3
15431	0	1	3
15432	0	1	3
15433	0	1	3
15434	0	1	3
15435	0	1	3
15436	0	1	3
15437	0	1	3
15438	0	1	3
15439	0	1	3
15440	0	1	3
15441	0	1	3
15442	0	1	3
15443	0	1	3
15444	0	1	3
15445	0	1	3
15446	0	1	3
15447	0	1	3
15448	0	1	3
15449	0	1	3
15450	0	1	3
15451	0	1	3
15452	0	1	3
15453	0	1	3
15454	0	1	3
15455	0	1	3
15456	0	1	3
15457	0	1	3
15458	0	1	3
15459	0	1	3
15460	0	1	3
15461	0	1	3
15462	0	1	3
15463	0	1	3
15464	0	1	3
15465	0	1	3
15466	0	1	3
15467	0	1	3
15468	0	1	3
15469	0	1	3
15470	0	1	3
15471	0	1	3
15472	0	1	4
15473	0	1	4
15474	0	1	4
15475	0	1	4
15476	0	1	4
15477	0	1	4
15478	0	1	4
15479	0	1	4
15480	0	1	4
15481	0	1	4
15482	0	1	4
15483	0	1	4
15484	0	1	4
15485	0	1	4
15486	0	1	4
15487	0	1	4
15488	0	1	4
15489	0	1	4
15490	0	1	5
15491	0	1	5
15492	0	1	5
15493	0	2	5
15494	0	2	5
15495	0	2	5
15496	0	2	5
15497	0	2	5
15498	0	2	5
15499	0	2	5
15500	0	2	5
15501	0	1	5
15502	0	2	5
15503	0	2	5
15504	0	2	6
15505	0	2	6
15506	0	2	6
15507	0	2	6
15508	0	2	6
15509	0	2	6
15510	0	2	6
15511	0	2	6
15512	0	2	6
15513	0	2	6
15514	0	2	6
15515	0	2	7
15516	1	2	7
15517	1	2	7
15518	1	2	7
15519	1	2	7
15520	1	2	7
15521	1	2	7
15522	1	2	8
15523	1	3	8
15524	1	2	8
15525	1	2	8
15526	1	3	8
15527	1	3	8
15528	1	3	9
15529	1	3	9
15530	1	3	9
15531	1	3	9
15532	1	3	9
15533	1	3	9
15534	1	3	9
15535	1	3	10
15536	1	3	9
15537	1	3	10
15538	1	3	10
15539	1	3	10
15540	1	3	10
15541	1	3	10
15542	1	3	10
15543	1	3	11
15544	1	4	11
15545	1	4	11
15546	1	3	11
15547	1	4	11
15548	1	4	11
15549	1	4	11
15550	1	4	11
15551	1	4	12
15552	1	4	12
15553	1	4	12
15554	1	4	12
15555	1	4	12
15556	1	4	13
15557	1	4	13
15558	1	4	13
15559	1	4	13
15560	1	4	13
15561	1	4	14
15562	1	5	14
15563	1	4	14
15564	1	5	14
15565	1	5	14
15566	2	5	15
15567	2	5	15
15568	2	5	15
15569	2	5	16
15570	2	5	16
15571	2	5	16
15572	2	5	16
15573	2	6	16
15574	2	6	17
15575	2	6	17
15576	2	6	17
15577	2	6	17
15578	2	6	17
15579	2	6	18
15580	2	6	19
15581	2	6	19
15582	2	7	20
15583	2	7	20
15584	2	7	20
15585	2	7	20
15586	2	7	20
15587	2	7	21
15588	2	7	21
15589	2	8	22
15590	2	8	22
15591	2	8	22
15592	2	7	22
15593	2	8	22
15594	3	8	23
15595	2	8	22
15596	3	8	23
15597	3	8	23
15598	3	9	24
15599	3	8	23
15600	3	9	24
15601	3	9	25
15602	3	9	25
15603	3	9	26
15604	3	10	27
15605	3	10	27
15606	3	10	27
15607	3	10	27
15608	3	10	28
15609	3	10	28
15610	3	10	28
15611	3	10	28
15612	3	10	27
15613	3	10	28
15614	3	11	29
15615	3	11	29
15616	3	11	30
15617	3	11	31
15618	3	11	30
15619	4	12	31
15620	4	12	31
15621	4	12	32
15622	4	12	32
15623	4	12	32
15624	4	12	33
15625	4	12	33
15626	4	13	34
15627	4	13	34
15628	4	13	34
15629	4	13	34
15630	4	13	34
15631	4	13	35
15632	4	14	35
15633	4	14	36
15634	4	14	36
15635	4	14	36
15636	4	14	36
15637	4	14	37
15638	4	14	37
15639	4	15	37
15640	4	15	38
15641	4	15	39
15642	4	15	39
15643	5	16	40
15644	4	15	40
15645	4	15	39
15646	5	16	40
15647	5	16	41
15648	5	17	42
15649	5	16	41
15650	5	17	42
15651	5	17	43
15652	5	18	44
15653	5	17	43
15654	5	18	44
15655	5	18	44
15656	5	17	43
15657	5	18	45
15658	5	18	44
15659	5	18	43
15660	5	18	45
15661	5	19	45
15662	5	18	45
15663	5	18	45
15664	5	19	46
15665	5	19	46
15666	5	19	45
15667	5	19	46
15668	5	19	47
15669	5	19	47
15670	5	19	46
15671	5	19	47
15672	5	19	46
15673	5	20	48
15674	5	19	47
15675	5	19	47
15676	5	20	49
15677	6	21	51
15678	5	21	50
15679	5	20	50
15680	6	21	51
15681	6	21	51
15682	6	21	51
15683	6	21	51
15684	6	22	52
15685	6	21	51
15686	6	21	51
15687	6	21	51
15688	6	21	51
15689	6	22	53
15690	6	22	52
15691	6	22	53
15692	6	22	52
15693	6	21	51
15694	6	22	52
15695	6	22	52
15696	6	21	50
15697	6	21	51
15698	6	22	51
15699	5	21	50
15700	6	22	51
15701	6	21	51
15702	6	22	52
15703	6	22	52
15704	6	22	52
15705	6	22	52
15706	5	22	51
15707	5	21	51
15708	5	21	50
15709	5	21	50
15710	5	21	50
15711	5	21	51
15712	5	21	50
15713	5	21	50
15714	5	21	50
15715	5	21	50
15716	5	21	50
15717	5	20	49
15718	5	20	47
15719	5	20	48
15720	5	20	49
15721	5	20	49
15722	5	20	47
15723	5	20	47
15724	5	19	47
15725	5	20	48
15726	5	20	47
15727	5	19	47
15728	5	19	47
15729	5	19	46
15730	5	19	47
15731	5	18	44
15732	5	18	44
15733	5	18	44
15734	4	18	44
15735	5	18	45
15736	5	18	45
15737	4	18	43
15738	4	17	43
15739	4	18	43
15740	4	17	41
15741	4	17	42
15742	4	17	42
15743	4	16	41
15744	4	16	40
15745	4	16	40
15746	4	16	40
15747	4	15	38
